vannamei,monodon,other_pen,macrobrchium
2.3633E+11,17138437820,24482939127,27478460398
5.64971E+11,24747829011,18341760188,34254748041
4.03789E+11,17521085782,11819728856,23819349130
2.93595E+11,15618071476,24226613068,26248376151
3.52264E+11,30086537660,27652159815,31049293768
5.04055E+11,19345148327,8807656654,19134029125
4.86782E+11,15543974175,24563196779,24349872696
2.72995E+11,17719738142,8851205557,24617581048
3.05178E+11,25168272083,20918536007,28675048834
3.3455E+11,20054177060,17962637538,41575570930
3.74181E+11,17146043873,15397741162,26855111613
4.28635E+11,8479951128,26419668469,23583545617
3.27014E+11,20057348798,15882285509,40560885149
3.15469E+11,15565432535,23744311173,29074582124
3.20538E+11,26960676377,20161401251,26794679183
3.30481E+11,20562256779,10693483438,29844502389
4.05601E+11,26703927234,9798167068,30362175471
4.20264E+11,16700912436,32127575633,28457684097
3.33868E+11,23306711990,27585675926,36215487023
5.20905E+11,46592849815,44147942846,22138902651
5.72341E+11,23396866642,14839914586,31764310168
3.33322E+11,25652799900,14461866391,46870696251
3.79521E+11,20189176710,18951078767,39387757062
2.65866E+11,18145575395,26769114235,18719553609
4.6714E+11,22251119161,9711853098,26888355011
3.00547E+11,32137682979,29163932504,25228003893
3.08395E+11,27293980497,37801737519,37666441693
2.76458E+11,22673657633,11255453555,34878044779
1.69257E+11,27724063266,46776216520,26844905719
4.17487E+11,20191213490,28179138536,39432153369
3.64137E+11,28950843727,20918783518,33820337383
4.34053E+11,17784991214,14066201601,28912921935
3.01829E+11,14249140286,45986808811,25227840170
2.84067E+11,27959796111,27787974823,24333791723
4.68676E+11,28606105024,31072141683,52542402762
3.77148E+11,15524703647,23502663820,36177772674
4.06065E+11,18239674301,18357804795,25837935709
2.46834E+11,11944987673,19324962208,40649335905
4.00223E+11,19519874456,18743088228,29996016430
3.54214E+11,20898899908,68866932069,44814793544
3.60372E+11,16604457431,22924534968,38339268818
3.08094E+11,21950536410,17345126624,18014797336
4.51978E+11,34306094360,47653524479,27094132724
3.34576E+11,22129493886,46444999489,26700781155
2.28006E+11,23974613694,34959819632,32038543673
3.6923E+11,21078182963,10083622074,35388241208
4.55897E+11,15588401810,80613426256,32200384489
4.52933E+11,34744438801,20213134447,19620230893
2.48658E+11,21845472942,74494291385,29460078655
5.20752E+11,10335513804,54716030251,48021082271
5.48657E+11,16792523365,25050655808,33113928488
4.06689E+11,17535227302,27945822689,33980351092
3.42755E+11,15460587912,40772348001,24434825399
2.79179E+11,18911850130,40713700421,24781389008
2.21246E+11,12971248283,75180701067,32335294125
4.20062E+11,22589030344,29813943908,32327089167
2.25358E+11,11145165056,16541679055,27565721104
3.37599E+11,18720160752,30953522758,31439775571
3.07091E+11,23320007878,41633905559,41132311938
2.80264E+11,20938448808,40340852500,37529244931
3.692E+11,36909424219,30269032377,38582434817
4.42259E+11,31438002327,21623262079,31407237148
3.13598E+11,21755794037,19629325318,24902078938
1.97655E+11,17774181146,20756349331,20658599308
3.40235E+11,13860171187,31471452438,29476528530
3.00725E+11,37381106869,17293356350,22055209485
3.95197E+11,16638323661,33167172725,57781220923
4.02619E+11,26922461191,9372053015,27786179718
5.93373E+11,36597337886,17424950106,34580392096
4.03469E+11,17757826631,23716441502,24233077266
3.75881E+11,21565826667,18845490375,33616244195
2.67314E+11,68099731951,24882508449,31889415804
3.28902E+11,13591742276,6971290674,19497896296
3.2947E+11,22168002031,22858919904,40845122301
4.66431E+11,33839797282,58089799791,27357027976
3.93415E+11,14324323908,9241670268,29519064498
3.00379E+11,24408948229,11185534136,44254709698
2.97849E+11,21480458561,11709131545,26193377014
3.68578E+11,25708884541,8701925088,33726433934
4.03733E+11,24768744332,13036864958,27170257931
6.3733E+11,17993559374,13876521024,44154847192
3.13369E+11,18819000310,12564649191,53347471200
5.24018E+11,25869560598,25332868460,32936200401
2.97557E+11,21709224100,13174282421,23197235711
2.90724E+11,9352805291,23780666250,35598903590
2.68029E+11,31348225543,33379507977,25200126099
2.46599E+11,26156185056,15599400032,70075966320
4.17941E+11,24517115737,24403820145,23746686433
5.94962E+11,29642580837,19836240783,42383070861
5.52986E+11,32562449990,28540197472,27209564165
2.77163E+11,16871576446,23661379468,35615122768
3.37105E+11,30014068932,30478718167,33565673969
3.20274E+11,11057949426,39726947590,33536781770
2.96834E+11,21533863015,28711461589,25605730216
3.91765E+11,16598410459,11737507589,28385419996
4.13212E+11,18209577471,36460009387,34092525124
3.7523E+11,8854057079,25832133516,31299013148
5.28775E+11,12674656122,11458670316,19209878700
4.1247E+11,16465385941,11409192897,25162567333
3.60162E+11,17942349911,32974516482,35178717519
4.22621E+11,18912773982,17067238115,31622141207
4.73461E+11,13158823842,22532277764,33102235035
2.07447E+11,20249540816,10772562999,24590884198
3.67035E+11,23665032223,14653886824,38338794159
3.42417E+11,14908665824,17739168953,35850669452
3.43665E+11,20326224102,14711316320,28081218329
3.16058E+11,32275683425,12468179120,39158657185
2.51317E+11,34485978253,41678058312,27210410287
1.71182E+11,17706581806,41260584123,26386232756
4.37922E+11,26447773840,12914369324,40315778307
2.40463E+11,15877782298,37619915270,32477804845
3.3468E+11,16433290685,45180004887,31597559107
3.00543E+11,30746983826,33208360739,26765951853
2.9438E+11,31305580340,14379756183,24957643321
2.2805E+11,17779323588,48150317404,25349535047
3.79642E+11,14306826744,9769929862,39512648873
3.63627E+11,14671925275,21369893539,29268195627
6.10808E+11,12748488294,13242441359,35365492951
2.92231E+11,17597108676,16301188312,46802482367
2.76466E+11,26524423483,17128212597,39777203276
4.65994E+11,22849633351,27445172739,34521286115
3.81537E+11,22127185583,12942495691,30014334141
2.90016E+11,25541251416,23547769189,25815200110
3.96019E+11,18124276665,14507790595,35563379497
2.55569E+11,16333900583,18400097595,46949634230
3.56876E+11,16815968253,39450223338,51179188366
3.55175E+11,32928568824,21178213921,30828750082
3.73814E+11,30518772785,15237517472,35007643482
3.26572E+11,22409573186,11907886637,26658947706
5.58473E+11,22145874427,18152439881,27604136074
2.95892E+11,24041481974,40089026185,30602510839
2.64797E+11,28895644984,16660436839,26369882240
6.13614E+11,16418364026,27348035270,25467098890
3.74585E+11,26476759023,16496006280,24010017371
3.50875E+11,23572564010,24172795311,28744872182
3.537E+11,10061201935,15055863123,31470548761
3.08809E+11,39275887561,11440433253,21646337078
3.97146E+11,17430022508,31346922860,51915043874
5.27549E+11,15118135956,16744355516,40649838778
3.02293E+11,43216344958,26002339946,25053200693
3.42919E+11,19275136591,22357293814,38338097940
4.15174E+11,19558152460,47716460976,40424737009
4.66322E+11,19268875840,31709668701,37791683768
3.31544E+11,16095343010,11618848438,31079192280
3.23733E+11,34925710096,25046931694,29491421640
4.51122E+11,18250391728,24028744949,32899642665
3.28135E+11,14568013690,11900455548,33785422912
3.02772E+11,24482489148,18876711132,64973929732
3.87383E+11,26272031799,29707347236,21223326212
3.42731E+11,56657559676,36948593274,58759266147
6.18893E+11,18196800249,12615759774,30164999888
3.99318E+11,20318972550,33880754813,29505991515
3.51792E+11,25645960030,49130908635,34794976053
1.97585E+11,13643191159,26299783220,36733634695
2.95786E+11,22804151013,11938506680,33756008089
4.36074E+11,16347331632,32492419779,29548999986
2.50193E+11,15007562029,14828601017,35180595842
2.57737E+11,18662174061,27294265886,20715396438
2.51738E+11,20864480983,25145315515,37371179818
2.69141E+11,17052717774,14958728810,34841044392
2.36078E+11,26007804740,21456925884,53381193726
3.52344E+11,32304576355,31346141541,32931042258
5.01912E+11,28209446857,15475298887,39389407253
6.8423E+11,18183162544,17710153577,31826438576
3.52489E+11,16227356964,31584928490,27750673135
3.77983E+11,26784424460,31830838453,48464507312
4.39178E+11,27050491238,14852880742,33600750226
3.17533E+11,35337163382,26606478191,22316941441
2.45212E+11,17774988378,12070667851,21594063192
3.86056E+11,22123008837,19258912669,35800816271
3.73421E+11,22437486514,18998664312,27402181359
4.12573E+11,19063643704,12575366010,23219424721
3.28332E+11,15948303115,21048968485,33562749834
3.30521E+11,34208640104,55983654500,22179640137
4.78888E+11,21652933817,8106764819,35678957714
2.88616E+11,44038749396,27159185071,28368519317
1.7096E+11,18043159175,15216109757,40325764507
3.03327E+11,18147035060,21835555438,35757251540
2.65877E+11,13092470834,33065706956,29091673128
2.51984E+11,17449691825,34778019503,52202033031
3.066E+11,22489248447,25761790410,29262827252
3.99564E+11,22019910419,33811568507,86753502536
4.98874E+11,25387649980,40571146125,28422963841
4.76565E+11,17708622386,21623895456,30551515308
4.25482E+11,21094867901,25276231430,22607051209
5.67051E+11,28424996858,12583360234,28459165979
3.12923E+11,26796411446,19487089815,33737670514
2.65809E+11,33230178154,41611279701,18768531833
2.57654E+11,22959288302,18492415312,30736972227
2.64275E+11,29665167739,21494005634,19531865544
2.47939E+11,14980299319,14934661871,31280597587
3.57382E+11,26031055073,7358002796,49090731029
3.23308E+11,27810887821,44646367657,41622456830
3.36974E+11,7102821855,15765260151,32633825172
3.29933E+11,9228312926,14164267044,32385691992
5.14686E+11,12431822454,20484548352,36015061799
2.3334E+11,30602508192,13778053191,35608046818
1.7948E+11,16215014584,17725410992,18801099437
2.67571E+11,43851525669,13650651868,42118080877
2.86012E+11,12266495007,11390028592,30975484527
4.40158E+11,27890261174,12055816007,43123839722
3.21445E+11,15200795084,23291871644,31292383592
3.03113E+11,28478591854,32597633526,29123819793
3.71786E+11,16662350791,13724000520,19706555548
3.75091E+11,21934318755,26889205485,31191546640
2.87256E+11,21880512580,15568969542,25702215707
2.57145E+11,30140681836,32739407909,26361834092
3.25932E+11,10554890572,13765744800,27246540088
3.38197E+11,24887409270,73221380454,37247803455
5.13585E+11,19404785187,46146597368,28669025989
3.52817E+11,10105113064,23496951548,26070583311
3.51407E+11,22448116433,10881054585,42796803597
3.28878E+11,13964817838,25353010205,19058844398
2.96628E+11,55062366035,10022714035,29075915579
2.89905E+11,19517934686,9970260451,31687234962
2.2667E+11,31606192418,37572352417,21048879411
4.53646E+11,23449228859,14980211995,37883126314
4.44814E+11,23804745899,22492438202,24242448221
5.9588E+11,24889526350,21317662531,40854608664
2.9458E+11,9928437379,13564967477,43026873731
3.19277E+11,22879424948,16536280908,26354272417
1.54082E+11,31045117437,23291323119,21427545369
2.50409E+11,39921801022,8403767152,23190692271
5.27655E+11,23129721111,15639472478,26802584302
4.71957E+11,19143894007,22151279485,21265333685
2.89153E+11,20847613444,31472803475,25234644712
2.42607E+11,30473047565,49629357825,41174554815
2.55094E+11,18137397659,19780515050,24206802096
3.77349E+11,17335596728,17754049460,29164800212
2.54512E+11,17525221199,19573128206,35943623787
4.6408E+11,22116988443,12424771962,27213261272
3.78373E+11,17044498599,29656613657,27942353132
3.363E+11,20148421295,10001577096,34294335775
2.64837E+11,43742408034,18866960197,34105091053
3.78472E+11,42606526933,19317715015,26519505388
5.12542E+11,29185605274,29853209138,34515836720
5.47845E+11,12064343795,18626321470,23199420866
2.46624E+11,18999595771,22841129266,28715549504
2.74969E+11,10813146715,9379524334,36199887624
4.99715E+11,38719147725,11473399014,28148364576
4.91887E+11,21536422807,28952382914,27577764581
4.09832E+11,15867428746,11811030167,34139846621
3.83308E+11,20556880703,17593775858,51350832563
2.88622E+11,34424154724,9980748885,46382205496
4.46873E+11,13587844911,9924490249,32443092186
4.58575E+11,47779916349,25718789491,57796222394
3.79127E+11,20540977035,12065921725,25548499965
6.20379E+11,24017638042,22082540083,46286875084
4.19391E+11,14240993304,9616159956,24942625574
4.17923E+11,19270634035,11128321981,25932532058
3.62564E+11,26058838324,22625488337,25804964314
3.47913E+11,20917062302,28492122913,29339511590
3.11137E+11,14220393391,20376762590,39032879899
2.64001E+11,14226160124,16300638226,21848422914
2.16904E+11,18791198155,37871829514,29660159347
3.24901E+11,15119179310,42558774035,29998183217
3.32351E+11,17465362775,29856918052,38571684331
3.82469E+11,19520510789,16060183591,26271707105
3.86744E+11,12170880055,25186426505,35380990901
5.63857E+11,23269164216,13355009789,31556572471
4.10372E+11,22741729916,17357761713,23946991611
2.36729E+11,27175853622,22353055428,63342230007
2.90858E+11,38119570843,44474081985,33908665334
2.94637E+11,30107562741,32610991567,47515665402
4.96961E+11,16994181357,25302876102,30790760041
3.02911E+11,19471969609,20946772849,49497295451
3.8659E+11,17424895985,15341338866,27927590658
4.23487E+11,25147415884,14834263840,32449633451
3.54588E+11,27358216823,28565458859,41399861621
4.50197E+11,36193602577,30497992261,48111896482
3.72407E+11,17445701944,15130097297,21363260366
2.22708E+11,36496284789,19289723058,23759222417
4.20995E+11,19825254268,37305550562,25062472522
2.72838E+11,16984574964,23395783246,20998961001
2.8943E+11,27599672178,19451248695,33783996178
3.45859E+11,32200005407,20615286461,42606145668
3.19632E+11,30337376889,30533591951,39810924111
2.44515E+11,26564736934,12435699198,22352787849
3.50899E+11,20304346136,79634785184,35400665287
4.04975E+11,21219994116,13345607401,27290583037
4.62245E+11,14176870304,9682778521,51776821027
2.47456E+11,31830622626,24616083163,38846889809
2.79695E+11,19294698847,14923913353,34896310665
3.59741E+11,18039660166,42064471613,24540095723
4.01454E+11,24930241413,9006668540,24886528795
2.37671E+11,26263248292,23939930489,42361603641
5.00867E+11,17036230136,24535517965,36211596145
1.74011E+11,33697562389,34524877730,33629360676
5.1779E+11,30386373484,26035402639,30245385671
4.70882E+11,20824023803,8271110549,33517364412
3.87613E+11,12695619623,33743288040,17693607842
2.9721E+11,16581001572,31540590865,34417306426
3.88983E+11,12155073613,30430727625,32108467614
2.052E+11,16009071183,15489086158,24182944640
5.6972E+11,11860959034,5660112665,20488657198
2.50164E+11,16915396081,13028647502,33500207743
3.27033E+11,21834003603,56690528936,29174431261
5.58092E+11,27354616466,15704681462,36301167900
4.77919E+11,21336043120,12563249621,32680372992
2.52704E+11,38922593544,16365318057,37556470801
2.01153E+11,22922181493,13294882611,39696310799
3.21091E+11,12773401426,22419861114,31855475863
3.42545E+11,11703243464,44148966454,36481787973
4.32972E+11,30160977678,13621503788,43934247817
3.45834E+11,12252666702,29214443503,41890624667
4.52713E+11,29016662866,23286247861,31383594882
3.98413E+11,28265005286,12709933184,32682026844
2.81763E+11,11983481497,23516643228,35361301959
2.68445E+11,24196886866,38233560379,21099132337
2.65588E+11,11288496352,15200892171,16877255500
3.33845E+11,18079839645,19786909683,37392507222
4.4152E+11,18378241818,15940542219,30662712511
4.18957E+11,22068577905,34683862087,36668298825
4.3407E+11,20086327652,14206385374,26892916965
3.19605E+11,19831825332,24147445364,36580337421
3.10092E+11,18681392721,16435453071,30403045381
2.54475E+11,30015392700,18128973331,32798138869
3.21204E+11,24219983208,22968131259,31058898817
3.40313E+11,13265285182,23797040708,27831143618
1.69626E+11,25163743811,54099188060,30343153968
4.98707E+11,40211088079,21926478292,29320782819
3.9779E+11,17663489649,10169762840,20986101890
5.00968E+11,35629631342,25931273887,34019616442
3.89436E+11,31095067107,42881999472,26851199791
3.58043E+11,11212471725,15877003502,38236338645
3.92877E+11,28524164445,13375081880,31149048011
3.06486E+11,27310751689,34471649595,32797212637
4.25654E+11,20443314185,32434533462,37959265373
3.98759E+11,26208112806,33764387964,35660452329
4.94742E+11,31628110095,16669516955,37185346916
3.57171E+11,12934764744,16649955476,30405953635
3.55582E+11,16457652140,20704787496,43691018774
2.89294E+11,11860561101,23893356610,27278540979
3.35796E+11,20502425693,16582886705,23125189488
7.37062E+11,22485860248,31864825929,43106202841
2.65444E+11,38125311261,28628977505,35688359212
2.54749E+11,16858567870,59203349377,29027558938
3.46963E+11,20953447080,28303259528,24573192568
2.42275E+11,17545467134,56116412015,24216496375
2.92251E+11,16205703431,11377603132,43706699230
2.53333E+11,22901983237,26640042680,33831247057
3.82219E+11,21317924067,30546395038,50645179392
3.91979E+11,13461776916,14866032368,18890917496
2.62771E+11,17727509915,43980549371,24750948598
3.96903E+11,19547715758,15861737822,29948870967
2.72104E+11,20877321620,20659045700,32752734247
4.49311E+11,20169841703,17062947511,38745770485
3.59067E+11,18199744092,20599989442,27610544563
3.24572E+11,26565602558,18719020285,35874915314
4.84907E+11,20047790815,9895261399,46963929016
3.16279E+11,33066123724,36996243089,24549319114
3.07196E+11,23136957192,32092595961,49399545999
3.43733E+11,16774541592,39922465580,30508833484
2.11378E+11,14091377455,18521283819,24713888500
2.07414E+11,18488498160,20823479040,33062583890
4.06697E+11,15384227996,12102479160,34447902930
3.21067E+11,23809587827,18096022756,33038987361
3.51697E+11,22391914609,28509228817,21466452910
2.23074E+11,26056847708,43781973970,26279399745
3.8237E+11,15164929421,26163130891,30358509693
2.59389E+11,20720169434,17490674787,25235482881
2.69878E+11,42592614620,9606362205,34386204902
2.72588E+11,13365961478,31688473505,20210060668
2.33597E+11,18366418974,66063757225,24411528941
2.5544E+11,13128052888,24589828047,23778924212
4.69507E+11,16579814987,37057124876,26463640885
4.65E+11,25035121945,18513748730,32893767939
4.07057E+11,19109236730,26356716929,15294405477
2.66815E+11,42856822569,13325512890,33362317073
2.93013E+11,33850060244,26757960874,31603414464
3.64881E+11,29212334871,1.10006E+11,39298120050
3.23185E+11,30478731322,15617664510,36352989374
3.56333E+11,9669704637,16858575384,29550400057
4.04772E+11,24322118130,26666551253,35209094355
3.16634E+11,17722799659,26832516723,36373723039
4.00216E+11,20056318538,37925208602,24598706293
4.56085E+11,21912397232,12490078457,27094201886
3.39175E+11,16948332836,7705433741,29897380916
2.47976E+11,29094754671,15965287531,44685238604
2.94205E+11,17046409034,51571588025,27286690636
5.36782E+11,15600744196,29795911913,34607113548
4.66985E+11,17755016023,22913823705,42301037811
2.80769E+11,36981486924,14730494184,14285952063
2.94146E+11,22347626965,42595640257,31972306042
2.98411E+11,20884634218,23308877563,39309138643
2.80557E+11,19697335652,45281844704,26281909424
2.39887E+11,27564162922,28092897149,54209159826
5.27297E+11,22033248343,43875734397,23311214472
3.41282E+11,11366335331,11233783751,36854958243
3.02826E+11,31138457622,15192607408,32577811808
4.18058E+11,15059545880,40329388951,25757646953
4.87068E+11,16998565717,14144559710,51331386309
5.40789E+11,33923997658,45121164610,31533474129
3.57091E+11,17543290714,39716214828,24024571895
3.88629E+11,40932452237,13213522227,37098908203
2.1742E+11,31560725964,26055707520,31429171688
3.26105E+11,17378522576,56611105723,28548162199
2.4357E+11,20971442789,19259198096,45488929023
3.28589E+11,15068370085,44255567490,30766873474
2.48626E+11,29902343716,18280463682,33090083014
2.34388E+11,23551243327,41525945227,24911055265
3.05831E+11,16523111168,35615295574,28496983156
3.58784E+11,25096433917,41806204688,23256775523
4.8279E+11,15563948441,35566453218,39288527920
2.47827E+11,29881233135,28414913750,42453976243
4.71383E+11,20414563340,10627969951,26735267629
2.84512E+11,18847812960,6547828694,33703851164
3.65511E+11,13009382355,36869028077,28234397342
4.05413E+11,26370204351,27878473875,22886566627
3.17702E+11,22984197393,24924249076,36556900523
2.12715E+11,27511576462,19495674009,45589140278
2.26442E+11,25706781918,9814753058,36640704786
2.70542E+11,14952094011,12410082658,23324417783
3.24732E+11,24283521405,33293662680,33786725655
4.57338E+11,14322892048,12137747359,25756949134
2.33931E+11,14743925863,7656884874,21315034646
2.65515E+11,19969359714,31114006560,37631747478
3.15105E+11,14900884575,96058032398,44991393852
3.49499E+11,14256720943,24171614584,39586526215
3.62307E+11,23908839535,20380279261,37561002165
3.22498E+11,21093282739,23758182138,26535976129
2.3671E+11,17382077289,18970557091,40812284421
4.71187E+11,15778862265,22874316246,48149285737
4.57853E+11,17409281279,10415728589,33087986717
3.94983E+11,21851045466,15125591536,39530311123
3.14219E+11,11416421445,9165298701,33108314639
2.69436E+11,13235981366,18470111826,28501621816
2.50528E+11,20502401603,29076175277,22856300685
4.04297E+11,16078907896,15153983914,36432208267
6.10364E+11,12839828402,10145479776,29271256941
2.46293E+11,35287896298,18415203394,33034132196
1.77819E+11,26527483906,31010950985,27837487730
2.5893E+11,25426506303,27906911914,29006298745
5.96331E+11,25106672476,16963918148,27517396171
3.07148E+11,26234747842,25723032904,30157599993
2.70636E+11,13386475574,21898667217,26084451029
2.95904E+11,23159815190,25164816004,42018893394
3.79223E+11,18480303885,44422603272,16979713045
2.98014E+11,26043172333,21097047272,30019040975
3.82701E+11,20147339116,15773407487,21709208039
3.44407E+11,18704917982,23060872999,32598815240
2.64767E+11,23281949861,17477648947,50320596162
3.71894E+11,8369422528,31162258358,28013671334
2.68205E+11,10737354662,49543245734,44563344660
4.035E+11,12808180868,33593937661,17943148520
2.79495E+11,25231485016,26865030239,41600845981
4.35083E+11,15909701079,19979877902,28511871778
3.91218E+11,9784508229,49080297218,37027539465
3.86342E+11,21937518058,31668003270,23102452825
3.31415E+11,19815089588,13591893108,45769581970
3.1334E+11,19682517101,13544411254,26880861140
3.0162E+11,23979123664,12744248107,38406219030
3.18946E+11,25745934193,22405072497,30926176765
5.23292E+11,21968141123,20701482633,31985105765
4.28179E+11,20967452972,12067464361,30956883183
5.32284E+11,17421410782,24128520465,39297371490
3.54374E+11,21856798408,31063946075,26710768853
2.29929E+11,17515714251,21503206618,34113980430
3.4855E+11,16737164318,15940865209,40788833750
2.49715E+11,24376352397,13692398559,28085582941
4.53063E+11,18754356513,69762099286,19422645624
2.85704E+11,25043308513,33261983109,29262716366
2.84805E+11,23358620429,18481584540,21213446079
5.36517E+11,39561967052,33811627725,55683417785
4.37542E+11,13390569702,32409572558,23934436372
4.11797E+11,23671309509,44383326286,27009924641
3.76841E+11,23220553929,24051485288,35004760420
3.78727E+11,30313379604,36216832398,30408962113
3.80879E+11,42453299023,61354325413,27547091066
4.05167E+11,14431770729,22670553465,44655340636
2.93068E+11,28078110586,17191392995,32835643017
5.21157E+11,24153795842,47839141821,31284704103
4.0891E+11,25289710168,19550487329,43444821089
3.58531E+11,23637853010,26593689644,39099598496
2.79932E+11,24783743091,14721663357,30170959681
3.17472E+11,37421048442,32726292405,25013406162
3.24201E+11,29598125064,37731548336,22272084896
3.66959E+11,16091313132,73059955325,24543250739
2.24312E+11,14283285197,29797130747,32725371332
2.85988E+11,16874328214,30481152735,24013314037
3.3952E+11,27395374685,29205047695,34133349661
2.72059E+11,24931467043,21283047324,46751482328
1.90028E+11,22277528919,17286277459,35455608538
3.70197E+11,24784579421,16326927140,22163906332
3.89365E+11,29010388481,11325600275,21948007949
3.85178E+11,13504483979,13403445845,46096175558
4.13297E+11,34546145775,9152952628,21558650406
3.06089E+11,15175657526,38067780937,31394784538
3.51732E+11,17961204376,20283505222,21054232679
3.59492E+11,23419197736,22260084163,27326425033
2.63702E+11,27303255142,17189990267,17362364159
4.83882E+11,26778257147,25628603481,35183060411
5.10404E+11,20541726313,10406207450,46596788781
2.82953E+11,20812218598,15035572822,33235185082
3.70404E+11,12059233092,12290665880,33739470859
2.51141E+11,18526434532,10022026481,22072921044
2.41125E+11,19360436885,30483792374,33496546163
2.92692E+11,23008561940,20749989379,22633711982
5.79253E+11,13803873466,53153199182,29219828047
2.95284E+11,59911874315,44571766773,28442040728
2.75568E+11,22346692791,15403841993,28156326944
3.1595E+11,16251364800,19701094782,47503582269
2.78402E+11,18653129519,19533832684,26772204428
2.32041E+11,14206788416,18930689603,35729770211
3.41599E+11,44754760753,35025531284,39759840075
2.50275E+11,11790976720,18624805679,35143955722
2.81359E+11,13807423626,24064829517,46512039730
3.7004E+11,23331249958,22986505875,27887350129
3.59618E+11,10055037959,11234594865,33471332124
2.78258E+11,25559916371,44941096697,22107571074
6.62783E+11,20009276116,37403825530,36667350440
4.48423E+11,15186179286,15152311020,28163438057
2.32103E+11,23174920172,7358707303,30412557778
3.36855E+11,19180499634,16972179077,23355724290
4.87016E+11,23509193275,30670056158,29422887304
4.58468E+11,19856312468,27552265608,25491511095
1.8307E+11,28525321025,23331611553,37532660426
3.2306E+11,29134856063,41304245657,28640346281
3.13591E+11,27841733737,10835042261,19546983867
2.20104E+11,26269320172,37865589899,25465394084
3.05118E+11,15238967326,22181367153,40873631125
3.17987E+11,28832354462,11081407185,38858259922
2.4264E+11,29547775653,21293005967,39305676510
3.34552E+11,29834953775,48130955893,40145551093
3.22148E+11,23654001619,37266308211,23551342296
3.93424E+11,25433026622,40666930005,30027574264
2.39576E+11,30443478575,8353342720,29707804254
3.53357E+11,22502971224,15928762828,34041487942
3.84625E+11,17638619641,34188675093,23630575705
3.77409E+11,21602520163,10608016452,20239828652
3.35767E+11,20764492045,46720548370,41151807453
4.35791E+11,18566668140,29674254437,34747557506
5.96253E+11,11435138796,16654980492,37346454585
3.63403E+11,38791906678,12395000576,22027032298
2.75051E+11,20815944952,21509251758,30697861407
3.17085E+11,38379953200,12747373415,38918815636
3.89604E+11,23550857415,16768893674,27666096306
3.56584E+11,12323128991,17243662147,35680286145
3.22997E+11,21384378110,16804435544,28203770197
3.26938E+11,25928059036,17920780803,33661799125
3.01889E+11,21050122423,9129268667,35230236621
3.01324E+11,24030664012,12571240674,42347325441
3.73885E+11,21447217745,23321359703,39588451556
2.07107E+11,28812690401,27574290839,26653956746
3.96582E+11,21344048786,16199129353,32920306539
3.25579E+11,21188971583,14372798228,34416446443
3.28139E+11,24586303725,23428977667,21198280580
2.44415E+11,13784972129,17290432032,29613853909
6.17476E+11,20917973329,33318244947,31533007891
3.17751E+11,17106210671,13462788784,30244542287
2.79185E+11,12693032948,26949154005,35497830210
2.54778E+11,22821350477,19000231024,27671737263
3.05719E+11,28422306265,30929994801,33287156826
3.78471E+11,19892318114,14908900431,42397155170
3.35995E+11,33513640905,12223034591,45745405009
3.73172E+11,18040209560,16396428199,38228924678
4.05394E+11,24222838101,29006926321,22068756887
2.28765E+11,22773808797,42120180184,46707962872
2.98262E+11,9767499567,34285226934,48118332114
3.09833E+11,23347352639,35901904116,26614169530
4.67128E+11,13596982771,33206898877,46262659530
4.52935E+11,21008132758,24808850925,26457776774
4.22425E+11,30226603744,6640401369,24544380123
2.72975E+11,24286149532,16322100557,44449121026
3.76492E+11,32127703471,19407552417,37195595857
2.19228E+11,17076670984,12061184211,22837618101
3.57494E+11,19961744100,14889601142,31330192140
3.47939E+11,24715208352,9674046174,36172846222
2.64546E+11,25001225978,34297701483,31816877254
5.57466E+11,16057419176,15889371792,24454388089
2.36932E+11,19823077225,35364312568,26169242903
3.3831E+11,41982945967,13575165296,46734236580
3.75644E+11,20108792023,44639050843,32366774153
2.85417E+11,27503354293,5688258404,26447659401
6.74413E+11,16893971688,19077954036,35585138143
4.09383E+11,15988154904,19900018605,31398426536
3.96697E+11,19638041750,31674240146,21272512333
2.38627E+11,30947220198,24513686884,36873799442
4.62732E+11,28715649163,8889827511,29537978918
4.92594E+11,8913469885,20305153856,20015263751
4.14945E+11,21110679455,21329476742,36719521764
5.81466E+11,20488606693,38438757996,33551084430
4.00266E+11,15086107784,20317723534,21621073381
4.77789E+11,14918119633,35192660827,28433804236
3.54682E+11,42390634916,15680847031,23026249440
3.02101E+11,14296623759,20970696213,34621112121
2.31207E+11,31864976669,19670002402,21537657255
4.14035E+11,25703098186,11953001511,27758855834
6.60435E+11,23672570061,26219833319,32633310362
3.66082E+11,31079586722,23181140722,32262397849
3.50795E+11,23167491390,53094622579,41559179354
3.08857E+11,21082888618,68159493706,29923635077
2.33499E+11,17483602594,29051923823,43055854267
3.4507E+11,17996682950,11000157269,42116481355
3.31698E+11,20762754517,18710495391,34019557210
3.09966E+11,31117557289,27770882369,19941386097
3.26024E+11,26297436662,10501257041,21985771435
6.33012E+11,19068829150,36485989794,62344982303
3.1341E+11,27674002630,11979005621,29921867442
2.3888E+11,20780059834,31250525603,30052641665
3.11765E+11,21880026884,16719080676,36248194952
4.92171E+11,17916661132,17824646205,38115556365
4.86522E+11,21488453273,60897985004,29440917102
2.83578E+11,22038312631,12479952344,19947043958
2.98946E+11,22264629482,22500328568,31984982454
3.8602E+11,16656824909,21152734815,31504963676
4.21626E+11,18740917512,21319615303,21441740872
